case_id,kind,backend,cache_state,figure2_hardware_tflops,observed_utilization_vs_platform_max
prefillq2_b4_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,646.838,0.5618
prefillq2_b4_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,541.102,0.4699
prefillq2_b4_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,239.717,0.2082
prefillq2_b4_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,658.299,0.5717
prefillq2_b4_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,593.854,0.5157
prefillq2_b4_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,335.234,0.2911
prefillq2_b64_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,653.484,0.5675
prefillq2_b64_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.735,0.5278
prefillq2_b64_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,459.229,0.3988
prefillq2_b64_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,619.469,0.5380
prefillq2_b64_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,629.110,0.5464
prefillq2_b64_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,517.024,0.4490
prefillq2_b64_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,587.627,0.5103
prefillq2_b64_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,644.674,0.5599
prefillq2_b64_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,618.738,0.5374
prefillq2_b8_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,644.463,0.5597
prefillq2_b8_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,539.396,0.4684
prefillq2_b8_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,222.449,0.1932
prefillq2_b8_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,655.941,0.5697
prefillq2_b8_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,591.202,0.5134
prefillq2_b8_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,329.654,0.2863
prefillq2_b8_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,660.632,0.5737
prefillq2_b8_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,620.324,0.5387
prefillq2_b8_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,441.655,0.3836
prefillq32768_b1_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,685.921,0.5957
prefillq32768_b1_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,929.395,0.8071
prefillq32768_b1_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1144.858,0.9943
prefillq32768_b1_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,652.400,0.5666
prefillq32768_b1_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,824.191,0.7158
prefillq32768_b1_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1095.085,0.9510
prefillq32768_b1_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,632.631,0.5494
prefillq32768_b1_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,739.446,0.6422
prefillq32768_b1_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1029.302,0.8939
prefillq32768_b2_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,672.956,0.5844
prefillq32768_b2_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,910.938,0.7911
prefillq32768_b2_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1151.453,1.0000
prefillq32768_b2_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,641.121,0.5568
prefillq32768_b2_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,802.788,0.6972
prefillq32768_b2_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1106.022,0.9605
prefillq32768_b2_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,623.046,0.5411
prefillq32768_b2_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,722.491,0.6275
prefillq32768_b2_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1021.157,0.8868
prefillq32768_b4_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,667.888,0.5800
prefillq32768_b4_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,905.709,0.7866
prefillq32768_b4_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1145.731,0.9950
prefillq32768_b4_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,637.763,0.5539
prefillq32768_b4_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,797.858,0.6929
prefillq32768_b4_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1093.743,0.9499
prefillq32768_b4_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,623.609,0.5416
prefillq32768_b4_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,718.824,0.6243
prefillq32768_b4_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1014.642,0.8812
prefillq32768_b8_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,666.046,0.5784
prefillq32768_b8_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,901.341,0.7828
prefillq32768_b8_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1140.979,0.9909
prefillq32768_b8_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,637.614,0.5537
prefillq32768_b8_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,795.212,0.6906
prefillq32768_b8_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1089.938,0.9466
prefillq32768_b8_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,621.737,0.5400
prefillq32768_b8_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,716.218,0.6220
prefillq32768_b8_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1008.055,0.8755
prefillq32_b128_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,618.694,0.5373
prefillq32_b128_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,671.757,0.5834
prefillq32_b128_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,649.529,0.5641
prefillq32_b128_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,606.732,0.5269
prefillq32_b128_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,600.763,0.5217
prefillq32_b128_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,694.169,0.6029
prefillq32_b128_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,611.078,0.5307
prefillq32_b128_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,639.795,0.5556
prefillq32_b128_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,665.260,0.5778
prefillq32_b16_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,635.559,0.5520
prefillq32_b16_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,746.303,0.6481
prefillq32_b16_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,554.778,0.4818
prefillq32_b16_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,660.399,0.5735
prefillq32_b16_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,717.058,0.6227
prefillq32_b16_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,613.704,0.5330
prefillq32_b16_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,628.614,0.5459
prefillq32_b16_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,693.399,0.6022
prefillq32_b16_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,739.399,0.6421
prefillq32_b1_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,758.124,0.6584
prefillq32_b1_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,681.494,0.5919
prefillq32_b1_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,373.819,0.3247
prefillq32_b1_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,756.485,0.6570
prefillq32_b1_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,722.871,0.6278
prefillq32_b1_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,502.470,0.4364
prefillq32_b1_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,755.149,0.6558
prefillq32_b1_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,735.415,0.6387
prefillq32_b1_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.770,0.5278
prefillq32_b256_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,603.867,0.5244
prefillq32_b256_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,649.239,0.5638
prefillq32_b256_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,652.178,0.5664
prefillq32_b256_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.162,0.5273
prefillq32_b256_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,637.992,0.5541
prefillq32_b256_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,685.503,0.5953
prefillq32_b256_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,614.972,0.5341
prefillq32_b256_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,670.859,0.5826
prefillq32_b2_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,746.985,0.6487
prefillq32_b2_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,705.915,0.6131
prefillq32_b2_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,413.747,0.3593
prefillq32_b2_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,721.881,0.6269
prefillq32_b2_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,736.045,0.6392
prefillq32_b2_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,553.352,0.4806
prefillq32_b2_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,689.216,0.5986
prefillq32_b2_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,736.659,0.6398
prefillq32_b2_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,650.398,0.5648
prefillq32_b32_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,621.002,0.5393
prefillq32_b32_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,748.103,0.6497
prefillq32_b32_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,649.364,0.5640
prefillq32_b32_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,648.637,0.5633
prefillq32_b32_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,727.638,0.6319
prefillq32_b32_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,712.747,0.6190
prefillq32_b32_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,622.999,0.5411
prefillq32_b32_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,681.714,0.5920
prefillq32_b32_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,737.674,0.6406
prefillq32_b4_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,741.311,0.6438
prefillq32_b4_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,742.639,0.6450
prefillq32_b4_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,548.634,0.4765
prefillq32_b4_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,687.046,0.5967
prefillq32_b4_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,741.573,0.6440
prefillq32_b4_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,692.893,0.6018
prefillq32_b4_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,672.791,0.5843
prefillq32_b4_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,743.155,0.6454
prefillq32_b4_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,725.680,0.6302
prefillq32_b64_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,636.808,0.5530
prefillq32_b64_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,663.255,0.5760
prefillq32_b64_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,652.233,0.5664
prefillq32_b64_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,618.641,0.5373
prefillq32_b64_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,668.066,0.5802
prefillq32_b64_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,704.289,0.6117
prefillq32_b64_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,611.897,0.5314
prefillq32_b64_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,624.800,0.5426
prefillq32_b64_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,697.825,0.6060
prefillq32_b8_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,706.773,0.6138
prefillq32_b8_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,745.274,0.6472
prefillq32_b8_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,611.391,0.5310
prefillq32_b8_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,663.418,0.5762
prefillq32_b8_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,749.748,0.6511
prefillq32_b8_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,678.930,0.5896
prefillq32_b8_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,657.439,0.5710
prefillq32_b8_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,728.037,0.6323
prefillq32_b8_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,706.131,0.6133
prefillq4096_b16_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,614.041,0.5333
prefillq4096_b16_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,672.764,0.5843
prefillq4096_b16_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,931.208,0.8087
prefillq4096_b16_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,612.833,0.5322
prefillq4096_b16_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,634.939,0.5514
prefillq4096_b16_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,803.537,0.6978
prefillq4096_b16_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,608.245,0.5282
prefillq4096_b16_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,615.790,0.5348
prefillq4096_b16_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,734.700,0.6381
prefillq4096_b1_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,639.597,0.5555
prefillq4096_b1_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,680.794,0.5912
prefillq4096_b1_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,1018.983,0.8850
prefillq4096_b1_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,626.124,0.5438
prefillq4096_b1_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,705.781,0.6129
prefillq4096_b1_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,946.855,0.8223
prefillq4096_b1_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,616.857,0.5357
prefillq4096_b1_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,652.723,0.5669
prefillq4096_b1_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,806.174,0.7001
prefillq4096_b2_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,625.316,0.5431
prefillq4096_b2_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,680.976,0.5914
