B,H,Q,random_tflops,random_latency_ms,outer_latency_ms,outer_tflops,outer_pass_spread,outer_pass_count,inner_latency_ms,inner_tflops,inner_pass_spread,inner_pass_count,inner_vs_outer_tflops,inner_vs_outer_latency
8,2048,4096,504.23730126965,18.534624099731445,17.997679710388184,519.2808692635883,0.0009089577987211328,2,18.43932819366455,506.8544335424558,0.009443378494018884,2,0.9760699142667149,1.024539190072454
8,4096,2,63.77743028928659,0.07155200093984604,0.07147200033068657,63.850229309337735,0.009446765884852937,2,0.07083199918270111,64.42888216046595,0.01410373230280526,2,1.0090626589346263,0.9910454283492235
8,4096,8,254.65416462701307,0.07168000191450119,0.07022399827837944,259.9342102970011,0.0013679995133171197,2,0.06964800134301186,262.0861110347779,0.005990829047693769,2,1.008278636103028,0.9917977194479266
8,4096,32,354.2464532152535,0.20611199736595154,0.20668800175189972,353.2629627132725,0.006523742360131646,2,0.2046240046620369,356.8248519949419,0.005174038529564662,2,1.0100828268389983,0.9900139482100158
8,4096,128,507.6934899092746,0.5752639770507812,0.5683519840240479,513.8867878781415,0.012235868513055692,2,0.5658719837665558,516.120219531982,0.0016412656499513734,2,1.0043461550413904,0.9956365063777324
8,4096,512,506.130888153918,2.3081600666046143,2.3230239152908325,502.91699280824446,0.014080209786661024,2,2.3118079900741577,505.3680317934055,0.016974730990831688,2,1.0048736451943583,0.9951718425527829
8,4096,1024,499.56856874824126,4.676959991455078,4.568527936935425,511.5144561370162,0.02670976511830392,2,4.809312105178833,485.98554632392154,0.037553963563716986,2,0.9500915184178951,1.052704978839404
8,4096,4096,508.86730898369666,18.365983963012695,17.98487949371338,519.6504042182542,0.0006746178712522255,2,19.04304027557373,490.9893193224894,0.04267306827308337,2,0.9448454486648931,1.058836134110892
8,8192,2,63.60674898566404,0.07174400240182877,0.07127999886870384,64.02088345597197,0.002247208177389215,2,0.0708639994263649,64.39868185193762,0.011353295864728885,2,1.0059011743601676,0.994163868561429
8,8192,8,234.54990515305838,0.07782399654388428,0.07344000041484833,248.5536591148961,0.006118927818937525,2,0.07268800213932991,251.12373584273934,0.003970034583617776,2,1.0103401283127165,0.9897603721232227
8,8192,32,346.71043273590334,0.21059200167655945,0.21316800266504288,342.52065755801095,0.00015009379289110392,2,0.2133920043706894,342.1625073919083,0.004057095740238381,2,0.9989543691505907,1.001050822369427
8,8192,128,509.0810591995633,0.5736960172653198,0.5750560164451599,507.87907182683693,0.003958756976480959,2,0.5980480015277863,488.3651584212156,0.010542766046616636,2,0.9615776382841885,1.0399821659544692
8,8192,512,475.8873381194592,2.454848051071167,2.352512001991272,496.6578732047134,0.023868132039434053,2,2.4756319522857666,471.8934615051169,0.00343129390593222,2,0.9501378855834848,1.0523355248305983
8,8192,1024,503.24592944937586,4.642784118652344,4.5676000118255615,511.54272828616035,0.010217450429494956,2,4.928560018539429,474.0659187224643,0.00046111905126178243,2,0.9267376750926439,1.0790261856947496
8,8192,4096,508.4934270477561,18.379487991333008,18.005871772766113,519.044574156359,0.000720048448292987,2,19.56321620941162,477.72832282068254,0.004802589162494986,2,0.9203994157865328,1.0864909212005494
8,16384,2,62.849860288521946,0.07260800153017044,0.07135999947786331,63.949145801838085,0.0026942280163748666,2,0.07070400193333626,64.5429130152285,0.005901088935069909,2,1.009284990533421,0.9908072092302838
8,16384,8,214.0432781304451,0.08528000116348267,0.07582399994134903,240.73745589116766,0.003805427227972613,2,0.07539200037717819,242.11710965183013,0.004253541580919062,2,1.0057309476647713,0.9943026012277776
8,16384,32,331.11324161874563,0.2205120027065277,0.21819200366735458,334.63470681268325,0.00308459556517815,2,0.21979200094938278,332.1981261241164,0.001602843770397655,2,0.992718685064754,1.007332978547039
8,16384,128,501.6933354922658,0.582144021987915,0.5879679918289185,496.73156524042236,0.007868052825359628,2,0.6139839887619019,475.6792687825399,0.004806424447215463,2,0.9576183638587715,1.0442473013744484
8,16384,512,487.8166600972006,2.3948159217834473,2.310223937034607,505.85758345798797,0.03832741472305101,2,2.5734399557113647,454.0977912580963,0.03584632474381433,2,0.8976791217676974,1.1139352832672234
8,16384,1024,483.4273248420768,4.833119869232178,4.8943681716918945,477.4745191479584,0.028891475460095073,2,5.055263996124268,462.19247791959845,0.00859506430809831,2,0.9679940172396416,1.0328736659744897
8,16384,4096,506.90220102543924,18.437183380126953,18.041088104248047,518.0314116400461,0.000802120882070767,2,20.19707202911377,462.7329945009251,0.0010921921067552631,2,0.8932527721358621,1.119504096006164
8,32768,2,62.79450992558621,0.07267200201749802,0.07124799862504005,64.04958611212513,0.0013483249064334402,2,0.070592001080513,64.64540786601907,0.006366578775480303,2,1.0093025074799218,0.99079275829235
8,32768,8,201.35028605292214,0.09065599739551544,0.07755200192332268,235.3737436849758,0.004549248832308006,2,0.07731200009584427,236.10385220129052,0.003316774878538542,2,1.0031019114744246,0.9969052787610087
8,32768,32,310.9008648761876,0.2348479926586151,0.22222400456666946,328.56285512423716,0.0024509654180038254,2,0.22569599747657776,323.50795193338763,0.0005672997463266327,2,0.9846151105883891,1.0156238427827748
8,32768,128,484.72068973360876,0.6025279760360718,0.5977279841899872,488.6133283925845,0.0010712529369161228,2,0.6356000006198883,459.4996124883549,0.0015619490699303462,2,0.9404156329504837,1.0633599520712143
8,32768,512,472.5486860828758,2.4721920490264893,2.3394399881362915,499.4490647502719,0.02651389005490845,2,2.6323840618133545,443.8103974713573,0.012944554876755943,2,0.8885999169770509,1.125219742828469
8,32768,1024,474.603613943385,4.922976016998291,4.872639894485474,479.5065657844839,0.0010250227347672336,2,5.348304033279419,436.8682669488277,0.008526320190914038,2,0.911078800837901,1.0976193909449927
8,32768,4096,500.08949658184014,18.688352584838867,18.49555206298828,505.30250756413,7.012505566228455e-06,2,21.08513641357422,443.24347742812427,0.0003870601748285907,2,0.8771844010132296,1.140011195219633
8,65536,2,61.494755619927155,0.07420799881219864,0.07119999825954437,64.09274979421369,0.0008992874481770219,2,0.07070399820804596,64.54513760983875,0.0132118399317398,2,1.0070583305768213,0.993033706971588
8,65536,8,195.82057392309235,0.09321600198745728,0.07984000071883202,228.62797793689424,0.0032114924677280055,2,0.07976000010967255,228.85826378272526,0.005229230003983121,2,1.0010072513780206,0.9989979883712526
8,65536,32,287.802904191075,0.2536959946155548,0.2279520034790039,320.3081507310799,0.004925419817629395,2,0.2311839982867241,315.828618183505,0.0020784740917265676,2,0.9860149280080739,1.014178400533417
8,65536,128,440.0581133218461,0.6636800169944763,0.6181600093841553,472.4635519894747,0.002020938107925918,2,0.6686719954013824,436.77695166010494,0.006144350526350095,2,0.924466977020558,1.0817134483797326
8,65536,512,439.09483934492204,2.660543918609619,2.454767942428589,475.9432383094453,0.018590917280661978,2,2.769551992416382,421.8123071824725,0.00019646666497918908,2,0.8862659939885976,1.1282337301815852
8,65536,1024,453.061257199784,5.157055854797363,4.884448051452637,478.35381025493797,0.007443868695204525,2,5.503664016723633,424.53305348528386,0.00657429231957285,2,0.8874875549941362,1.1267729656960608
8,65536,4096,458.94768380878935,20.3636474609375,20.589455604553223,453.91494059448735,0.002332448853344715,2,22.117695808410645,422.55075084769635,0.00024019698740374018,2,0.930902935898709,1.0742244104559744
8,131072,2,61.70763394612368,0.07395199686288834,0.07153600081801414,63.792617373845715,0.0076336460463954925,2,0.07064000144600868,64.60178821576837,0.007730845655940177,2,1.012684396333523,0.9874748467658283
8,131072,8,193.69281150146588,0.09424000233411789,0.08004799857735634,228.03537155119665,0.006014480684951584,2,0.07996800169348717,228.2643979859983,0.007228876908241144,2,1.0010043460943963,0.9990006385507332
8,131072,32,278.35809519936004,0.26230400800704956,0.23017600178718567,317.215198252264,0.00697543448347826,2,0.23332800716161728,312.92742634629184,0.003985156942950763,2,0.9864830817388444,1.0136938922822452
8,131072,128,397.18026338519104,0.7353280186653137,0.6259999871253967,466.54613907839735,0.0011764074851450257,2,0.6711200177669525,435.17965474267373,0.00014308909005644743,2,0.9327687409487856,1.0720767277468293
8,131072,512,395.54502106305904,2.9534718990325928,2.509935975074768,465.52498708940243,0.02696667051107604,2,2.773584008216858,421.22646301418047,0.016248793383909277,2,0.9048417908731619,1.105041736426857
8,131072,1024,394.6065540096012,5.920991897583008,5.154016017913818,453.4482777113286,0.03304616618502432,2,5.60318398475647,417.04993443364583,0.02461111139348615,2,0.9197298896769557,1.0871491212447688
8,131072,4096,408.83492278929793,22.859712600708008,19.9094877243042,469.42625702044444,0.008997593815594174,2,23.59046459197998,396.1714359261012,0.0028853363216354566,2,0.8439481814261769,1.1848855640410219
8,262144,2,61.36245092146308,0.07436800003051758,0.07126399874687195,64.03580938009539,0.006306354588289764,2,0.07078399881720543,64.47100589107873,0.009995426956499465,2,1.0067961428956127,0.9932644822335683
8,262144,8,191.48215006466344,0.09532800316810608,0.08089600130915642,225.65437330968342,0.01434264581691469,2,0.07974399998784065,228.904432157168,0.005633751878807436,2,1.0144028179016247,0.9857594775678317
8,262144,32,263.78049957967204,0.2768000066280365,0.23081599920988083,316.33531747126494,0.006676853479602007,2,0.23428799957036972,311.64474625379887,0.0031464307316073636,2,0.9851721544879599,1.0150422863769153
