B,H,Q,random_tflops,shared_template_sim_tflops,independent_seed_sim_tflops,shared_vs_random,independent_vs_random,independent_vs_shared
8,131072,512,395.54502106305904,450.1248107875614,465.52498708940243,1.1379862893427777,1.1769203562170156,1.034213124743993
8,131072,1024,394.6065540096012,453.11112986049716,453.4482777113286,1.148260527496136,1.14911491738755,1.0007440732054744
8,131072,4096,408.83492278929793,464.4459559212539,469.42625702044444,1.1360231967282706,1.1482048887060794,1.010723101440967
8,262144,2,61.36245092146308,63.43743398728104,64.03580938009539,1.0338151921029637,1.0435666831830739,1.0094325283228562
8,262144,8,191.48215006466344,225.24200415566804,225.65437330968342,1.1763081001524367,1.1784616646171981,1.0018307826533561
8,262144,32,263.78049957967204,312.99157773988225,316.33531747126494,1.18656071331515,1.1992369336449729,1.0106831620055974
8,262144,128,357.5914153957188,461.87166476138685,464.8423981131832,1.2916184362263539,1.2999260555480003,1.0064319454481605
8,262144,512,368.6332302029744,460.50753244655994,468.2157715200235,1.2492295721495275,1.2701398928745995,1.0167385732704777
8,262144,1024,362.2790398095341,438.45574041119636,448.86839552451073,1.2102707919335098,1.239012877367955,1.023748474825644
8,262144,4096,371.49963805303116,460.17092136893973,465.5239711422793,1.238684709844188,1.2530940099484735,1.0116327423675862
8,524288,2,61.12573156996685,63.128391514359095,63.72044755612308,1.0327629607524602,1.0424488332411401,1.0093786017283415
8,524288,8,190.14177968055557,225.50956733656682,227.62442124921475,1.1860074504163698,1.197129960767335,1.0093781117033123
8,524288,32,259.54970613064216,312.0556210808627,313.26759539192756,1.2022961833899828,1.206965710199059,1.0038838406655421
8,524288,128,342.21243517698656,459.753946987753,461.30697388083104,1.3434752794707063,1.3480134748529835,1.0033779522791555
8,524288,512,341.86952338033933,455.27993004672555,450.35921754309146,1.3317359369884925,1.3173423974445782,0.9891918967235629
8,524288,1024,343.30497594575826,435.9420214067628,440.1723742408179,1.2698389244309733,1.282161358215689,1.0097039345287337
8,524288,4096,347.4491616177495,459.42293330885917,461.7549418461085,1.322273828981919,1.3289856268357152,1.0050759515213004
16,2048,2,129.2309318769172,128.68805404444691,129.43700796568663,0.995799164916745,1.0015946343942308,1.0058199179931733
16,2048,8,256.659317420137,247.6342811584568,252.26787601847423,0.9648365142072489,0.9828899981274625,1.0187114434978106
16,2048,32,450.3950670584527,431.9979465983263,435.14227155406246,0.9591533704392485,0.9661346301947603,1.007278564586928
16,2048,128,527.1800822564618,517.613302815469,525.7441373576474,0.9818529194046091,0.997276177634276,1.01570831834876
16,2048,512,485.6104618709106,484.51623838209224,509.4137923408597,0.9977467052818371,1.0490173345488523,1.0513864180113053
16,2048,1024,506.7438827812212,474.032061728926,516.8478011900979,0.9354470331782614,1.0199389055343346,1.090322454782934
16,2048,4096,483.944797606299,478.7252297869992,482.90674574855177,0.9892145388376588,0.9978550201120424,1.0087346889225226
16,4096,2,125.0932827482978,126.50823072791758,126.76541821624569,1.011311142761093,1.0133671083787323,1.0020329703992246
16,4096,8,245.0280654223646,241.29671257613387,244.59653687943364,0.9847717328225285,0.9982388607517791,1.0136753802738139
16,4096,32,448.3594881970644,438.70800723826795,442.82664187013165,0.9784737889732036,0.9876597987271746,1.0093880999751774
16,4096,128,532.5945137241187,522.2714249363091,524.6908309059351,0.9806173580053871,0.9851600371116896,1.0046324685864654
16,4096,512,480.61748380674965,483.3518249930148,502.1434943625932,1.0056892253785854,1.0447882386328227,1.0388778285255258
16,4096,1024,514.9550105114726,495.75430675467555,514.8166552090518,0.9627138228294426,0.9997313254564056,1.0384512009167663
16,4096,4096,479.8298038715189,466.18112751643264,484.15786372544426,0.9715551717609837,1.009019989627581,1.03856169876456
16,8192,2,120.80163743198504,124.54761346638576,126.28486496516827,1.0310093150559305,1.0453903411389638,1.0139484928729796
16,8192,8,229.1785145208628,231.33955044717248,235.09520353455815,1.0094294874492389,1.0258169446034906,1.0162343753159635
16,8192,32,434.85826481129,424.8979565636268,429.036476958203,0.9770952766598893,0.9866122175334223,1.0097400336496005
16,8192,128,530.8597153892356,509.33949083298796,523.341945135013,0.9594615603098294,0.9858384992564176,1.0274913972979496
16,8192,512,492.6351690384874,479.1621918565924,488.8766786903815,0.9726512071637289,0.9923706414313829,1.020273900985695
16,8192,1024,511.40770656335144,468.4386429546723,511.91418891718854,0.9159788500305748,1.0009903690291269,1.0928094780744275
16,8192,4096,483.2601159981257,471.3371779231348,483.6208307078027,0.9753281148592922,1.0007464193665807,1.0260612855510225
16,16384,2,115.98725525867017,123.7371008189836,124.44439716391729,1.066816354460928,1.072914406728449,1.0057161218442348
16,16384,8,218.67945323219547,229.0405649328244,230.92285116156145,1.0473803622036104,1.0559878751679785,1.0082181347626746
16,16384,32,411.89661744550637,416.76868706901365,419.66440279121,1.0118283797854977,1.0188585800822492,1.0069480165186135
16,16384,128,511.8073777539336,504.02757334804494,513.8823097006441,0.9847993508025805,1.0040541266830039,1.019551978648982
16,16384,512,472.36223075414966,476.6982774976061,495.02183386013587,1.009179495017063,1.047970819067835,1.0384384782313836
16,16384,1024,513.8008631770149,467.06497785870295,510.21350054780555,0.9090389124118492,0.9930179902637232,1.092382269565405
16,16384,4096,481.51921260822576,478.11082277617743,483.17016833305286,0.9929215911996818,1.0034286393597556,1.0105819515389718
16,32768,2,113.54007482879949,122.6991904462732,123.63317306256684,1.0806685712624746,1.0888945885317245,1.007611970485678
16,32768,8,206.9382771384585,224.82080129458774,229.30119774428627,1.0864147725757105,1.1080656556875903,1.019928745133453
16,32768,32,379.6192427302914,407.3558544476886,411.1278205046908,1.0730642933638201,1.0830004758130383,1.0092596338454898
16,32768,128,501.47280927907343,488.1068959478196,498.1396677012248,0.9733466838402088,0.9933532955004273,1.0205544560765185
16,32768,512,466.61155425905054,466.8861972470589,476.04964072430556,1.0005885901999243,1.0202268597489879,1.0196267174555125
16,32768,1024,476.5318079301984,469.25726875809823,469.19522890962855,0.9847344100623694,0.9846042197005986,0.9998677913958928
16,32768,4096,480.6673183494446,463.4333568328753,474.5732100452754,0.9641457597413764,0.9873215671806113,1.0240376594566485
16,65536,2,114.77370816893318,122.56677257103401,123.95182510020274,1.0678993867709698,1.0799670680480278,1.011300391616056
16,65536,8,201.5281189817268,221.56746775031698,225.1419175064165,1.099436986113125,1.117173715727634,1.016132556789102
16,65536,32,341.87913616825506,394.4513545935605,396.2193540836445,1.1537742812109837,1.1589456979575554,1.0044821737065797
16,65536,128,426.855263940795,479.1416785091314,482.40426665134106,1.1224921395735405,1.130135451997731,1.006809234697264
16,65536,512,442.4903451545984,447.7859912452783,452.1716733083556,1.0119678229110958,1.0218791850709752,1.0097941475365964
16,65536,1024,456.94573514349406,447.94458097894096,443.91359105062986,0.9803014811775703,0.9714798867993116,0.991001141436957
16,65536,4096,441.2442141611822,445.16284313754875,449.3090957024143,1.0088808620047653,1.0182775915975775,1.0093140131275162
16,131072,2,114.72753979449043,122.22540836212215,123.76700693802394,1.0653536943358373,1.0787907346372612,1.0126127504629352
16,131072,8,199.86872050016248,221.67657557986723,223.70674125780968,1.1091108955174755,1.1192683912619925,1.009158232766055
16,131072,32,333.4601906444242,392.14638314723186,394.3186089084186,1.1759916000449542,1.182505798207526,1.0055393237182328
16,131072,128,393.73620851750326,470.66746381100387,476.4861290803468,1.1953878094756953,1.2101658896813523,1.012362582325596
16,131072,512,406.2790920136771,434.2883244690806,442.0688077811957,1.0689408660351654,1.0880914535624535,1.017915478896714
16,131072,1024,404.20982597885205,439.0636035907195,443.77761514311675,1.0862269429682072,1.0978892313378221,1.0107365117806293
16,131072,4096,387.35738736574376,430.15083401222,450.802016571061,1.110475359557479,1.1637883548233783,1.048009165450681
16,262144,2,114.17641317810063,122.1207398845885,123.4732238839427,1.0695794033579924,1.0814249672683292,1.0110749738384517
16,262144,8,198.7544775109568,222.23659192508387,224.28245244930346,1.118146341698554,1.1284397476627381,1.0092057770797225
16,262144,32,304.06468786135673,389.97328553575073,392.38081876293563,1.2825339511754335,1.2904517835423497,1.0061735850030789
16,262144,128,354.68699312945813,470.329898073811,473.80502219960886,1.3260421362622228,1.3358398570501668,1.0073886949139952
16,262144,512,362.6857496841693,432.48467036083775,448.10964032352916,1.1924501327594208,1.2355314227640537,1.0361283787230076
16,262144,1024,370.0006225615202,458.33642360414746,419.2838696000888,1.2387450065112786,1.1331977408507583,0.9147950021144571
16,262144,4096,353.5990462317786,428.03163180426304,442.4531719060028,1.2104999613706398,1.2512849698581534,1.033692697058274
16,524288,2,113.08987286863727,122.59316522391113,123.90376075972695,1.0840330978735175,1.0956220713383493,1.0106906085133056
16,524288,8,198.40881491871454,220.41904949198135,223.73297124279216,1.1109337535345096,1.1276362460733036,1.015034643142
16,524288,32,297.98895345704705,389.08982183360683,390.06446281630315,1.3057189446778983,1.3089896732448107,1.0025049254131173
16,524288,128,343.1581463302496,468.17996306014766,474.2494041735026,1.36432711292705,1.382014121608796,1.0129639061733515
16,524288,512,340.00690812697684,431.8503809919638,445.2877539233314,1.2701223730156908,1.3096432551218549,1.0311158065913983
16,524288,1024,348.8148347201047,436.3203256139683,417.7200918716958,1.2508651645050577,1.1975410742117143,0.9573702331742185
16,524288,4096,335.2987463293809,428.71242512629055,440.26429941553977,1.2785983539143468,1.3130508367097977,1.0269455084858954
32,2048,2,213.8827645167808,222.0047047795174,225.59903775262921,1.037973795041813,1.0547789498715272,1.016190345950918
32,2048,8,345.71233157024795,340.008198032821,344.6448408731282,0.9835003469169918,0.9969121995380635,1.013636856014453
32,2048,32,510.07688598984345,492.8427630212236,497.26968594941087,0.9662126956896396,0.9748916283168189,1.0089824245385066
32,2048,128,507.7781956508055,497.5748149783558,509.3433805856241,0.9799058314046504,1.0030824185603568,1.0236518514462598
32,2048,512,507.10816269498633,478.4043803695527,468.49984629569667,0.943397120304888,0.9238657169426956,0.9792967320529025
32,2048,1024,508.88591181179663,507.3216399299591,517.8949824053797,0.9969260853060988,1.0177035173984437,1.020841497076451
32,2048,4096,481.6897645351236,461.8186811859274,479.20720030609607,0.9587471339185012,0.9948461345625157,1.0376522644677686
32,4096,2,206.75075495183256,217.3054004719385,222.56172479912544,1.0510500942188332,1.076473577332167,1.0241886502395772
32,4096,8,333.4358197281213,331.0185340924179,332.78679545749526,0.9927503720575839,0.998053525649538,1.0053418802361793
32,4096,32,505.58415824879785,501.8325453073023,512.785236642023,0.9925796469681921,1.0142430854996876,1.0218253906350647
32,4096,128,496.3457585902304,486.582091290545,512.8898455014245,0.9803288995005879,1.0333317785532896,1.0540664251351797
32,4096,512,501.94511091271875,472.0949051775092,458.93723934181526,0.9405309363788183,0.9143175804766789,0.9721291933223752
32,4096,1024,508.3411802056762,485.5232790089154,516.9965628268867,0.9551130184111217,1.017026719373214,1.064823429027372
32,4096,4096,480.0076718857551,458.59428872175295,478.930849942911,0.9553894980889,0.9977566568079762,1.0443454306372686
32,8192,2,205.11519108099975,212.9653702614102,217.6798345069111,1.038272051616647,1.0612565230283193,1.0221372340475543
32,8192,8,316.6391063968265,319.8579007206744,322.4371574073237,1.0101654983822939,1.0183112284407183,1.0080637579401288
32,8192,32,499.9619812810122,484.66979893266,489.1927955311885,0.9694133095697192,0.9784599906532279,1.0093321197410878
32,8192,128,489.4123220922494,479.8934578114786,497.05778181040773,0.9805504196541733,1.0156217148057773,1.0357669472661826
32,8192,512,504.29215466298086,492.7113617696869,513.4562810685377,0.9770355481714098,1.018172256539825,1.0421035943322692
32,8192,1024,507.5875685932498,484.68598726038647,514.0156575568644,0.9548815165108677,1.0126639999900504,1.0605127259037537
32,8192,4096,479.0343514139723,461.58728401223885,479.14749797678655,0.9635786716542672,1.0002361971797644,1.0380431059796744
32,16384,2,193.29900578625197,212.21192869220562,214.6070084188369,1.0978428359164318,1.1102333793488162,1.0112862634131428
32,16384,8,292.7510026940183,314.6744095240566,316.72121086698644,1.0748875550494783,1.0818791667744403,1.0065045052313775
32,16384,32,465.62957419530943,476.0373307672583,477.44883134773045,1.0223520092982397,1.0253833901612603,1.0029651048126775
32,16384,128,479.27978420882124,476.37387792136246,456.7375927600265,0.9939369312389094,0.952966529798442,0.9587796769062609
32,16384,512,474.8628877446748,471.8047219392399,467.01266386196266,0.9935598972158902,0.983468440921976,0.9898431324350027
32,16384,1024,508.6953500900198,482.9878975744669,513.6555240845635,0.9494639522240499,1.0097507751813848,1.0634956417419719
32,16384,4096,477.38397638010895,458.75145273252997,478.526763308774,0.9609695243881768,1.0023938527164873,1.043106807528245
32,32768,2,194.02222354921562,210.68342962894747,213.52376094057303,1.085872668475555,1.100511874540035,1.013481512602239
32,32768,8,269.00511835324227,310.5201455929242,312.580219595578,1.1543280198303394,1.1619861417845418,1.0066342684424554
32,32768,32,420.91986773777137,465.4529412327869,468.15118441653505,1.1057994095986914,1.112209758433613,1.0057970268199437
32,32768,128,447.0363216438426,458.74908874772694,474.9229729453134,1.026200929402815,1.0623811756479338,1.0352564933518174
32,32768,512,470.03895582221287,464.71070950159185,471.10078574118904,0.9886642452617558,1.002259025354864,1.013750654135883
32,32768,1024,473.36132021170425,473.61742151383953,456.18000014297377,1.0005410270995965,0.9637035825803292,0.9631824747596278
32,32768,4096,472.0158140113349,449.61382040724203,469.2206796364842,0.9525397392648483,0.9940783035400937,1.0436082218546643
32,65536,2,191.61079205506704,210.25633428548855,212.05450059682636,1.097309457522951,1.106693930558379,1.0085522574977277
32,65536,8,267.8053357887548,301.3340426924003,305.51651391548944,1.1251980540450957,1.1408156339218023,1.0138798497034023
32,65536,32,373.988088854606,446.46249639901566,449.74850081433465,1.1937880101111595,1.202574398002236,1.0073600905827982
32,65536,128,416.11733100329974,443.91023244725164,458.36868331258336,1.0667910211212315,1.1015371126393882,1.032570663635355
32,65536,512,451.5747319700735,442.7435263300521,451.6739067460221,0.9804435345585132,1.000219619852324,1.0201705499569804
32,65536,1024,457.8059578369495,460.0466520712181,432.3365327219466,1.0048944191221438,0.9443663310208077,0.9397667188218516
32,65536,4096,428.1715839149007,428.498980278129,442.163926058755,1.0007646382327264,1.0326792871584756,1.0318902644103292
32,131072,2,189.3213954205966,209.0235734230054,211.07928635531667,1.1040673610007914,1.1149256843706583,1.0098348377584718
32,131072,8,259.4316610177953,302.532718300895,305.0100699111697,1.1661364581100349,1.1756856072021526,1.008188706412279
32,131072,32,359.5353780468281,443.47520865355557,443.5624591839917,1.233467513163043,1.23371018894897,1.0001967427462315
32,131072,128,373.76602812958487,431.1073506154094,449.7424674291804,1.1534150194782933,1.2032727256669096,1.0432261634768445
32,131072,512,405.11813442884926,433.2437001542905,417.26763135676714,1.0694255905505037,1.029990010062242,0.9631245213910005
32,131072,1024,408.1584430288222,440.801418317812,464.0238531414025,1.0799762343435946,1.1368718718594175,1.0526823051346161
32,131072,4096,389.18322189629026,416.7585110443398,431.8936207930484,1.070854259887385,1.1097436798242541,1.0363162583309506
32,262144,2,189.69914497571304,208.90880851148762,213.00436255550153,1.101263838264711,1.1228535720747304,1.0196045062589532
32,262144,8,257.7028916114226,302.8942074263007,305.9700984840573,1.1753620827934668,1.1872978862240102,1.0101550012589957
32,262144,32,328.4677752249355,440.20781953565194,443.38548121551116,1.3401857129948185,1.3498599091246615,1.0072185489190337
32,262144,128,353.75900951700885,431.94192076739444,456.95105354363585,1.221006134535286,1.291701529149791,1.0578992951918393
32,262144,512,369.3390026515299,446.8215873984688,420.2009289603834,1.2097871716517399,1.1377106829869295,0.9404221747810374
32,262144,1024,369.53855269785845,446.92480850106364,464.3032914624655,1.2094132134204618,1.2564407368940702,1.0388845788616823
32,262144,4096,355.3328793150095,414.35312718825384,428.87332281397096,1.1660984707832842,1.2069621129368284,1.035043045829651
32,524288,2,189.00773928842463,209.484263366039,213.6439227359789,1.1083369609874403,1.1303448395304045,1.0198566675276777
32,524288,8,254.05872976655235,300.7581220063558,303.8562737244388,1.1838133737136851,1.1960080017862171,1.0103011406555382
32,524288,32,319.6219730274307,439.41276884712863,441.1256774136871,1.3747889880193473,1.3801481582614115,1.0038981765847463
32,524288,128,339.5989056813163,433.72750208434013,446.87979157483477,1.2771757942334339,1.3159046866723185,1.0303238540956923
32,524288,512,344.7451842553103,437.06851656648075,412.6141114065483,1.2678016591025039,1.19686693317513,0.9440490352587252
32,524288,1024,346.5610930142771,445.60710883161596,457.08511543485866,1.285796697361116,1.3189164180528146,1.0257581317168347
32,524288,4096,336.8631970113468,413.2730091071071,426.0789755938481,1.226827426604238,1.2648427592388378,1.0309866993598464
64,2048,2,203.36019841732846,231.0065325799959,231.8567137091385,1.1359476159928437,1.1401282822970624,1.003680333710252
64,2048,8,428.971852013313,424.8187468627758,428.72819182361775,0.9903184669785552,0.999431990261012,1.0092026187396688
64,2048,32,520.416543684733,503.9253300336217,511.2716429769407,0.9683115115166253,0.9824277286747205,1.014578177570135
64,2048,128,501.6657526890101,471.31482555015987,489.7013290583085,0.9394997027878337,0.9761506071192415,1.039011086669481
64,2048,512,508.4429845219117,496.9931744673461,517.0754537058895,0.9774806410883379,1.0169782442609467,1.0404075554157592
64,2048,1024,489.8531089986852,466.907715759241,484.4903218599791,0.9531586248654272,0.9890522545632746,1.0376575616707189
64,2048,4096,484.2969849309015,442.5629902883213,474.27814394692643,0.9138256153947878,0.9793126092135294,1.0716624624168039
64,4096,2,210.76125747039248,216.44482151656882,220.21482444869514,1.0269668349600485,1.0448543868629683,1.0174178476791957
64,4096,8,420.43510752932326,418.4508614698516,421.55695353975625,0.995280493888505,1.0026682976524617,1.0074228358832724
64,4096,32,530.3506905910609,512.581250947974,517.4039344513865,0.9664949250404796,0.9755883109622321,1.0094086225247088
64,4096,128,474.89068552697483,466.48135695828984,494.19506302526617,0.9822920751554574,1.0406501497852494,1.059410104291594
64,4096,512,507.2860874809182,434.9389587226035,517.9522096764576,0.8573839682503888,1.021025851997056,1.1908618423092299
64,4096,1024,488.5780366245441,449.77101322573765,482.05112102462596,0.9205714942347514,0.9866409967074843,1.071770093780337
64,4096,4096,483.95483523862686,426.2832760862675,473.3517907042379,0.8808327658841907,0.9780908387263848,1.1104160478687066
64,8192,2,212.17233513837766,213.38286330840813,217.11701143622707,1.0057054006086183,1.0233050001293738,1.0174997563999404
64,8192,8,387.64888400541327,401.47827475128383,404.92081053731374,1.0356750433613462,1.04455559462325,1.0085746502426876
64,8192,32,476.5831628056385,498.13199741680523,499.5979639612091,1.0452152662807244,1.0482912594311615,1.0029429278825812
64,8192,128,499.81138373297324,472.29986578435467,472.504351622011,0.9449561997905259,0.9453653258014804,1.0004329576450688
64,8192,512,506.5838826842435,486.88030763061107,514.142193348771,0.9611050099951289,1.0149201562127839,1.0559929931256187
64,8192,1024,485.21993806498506,452.8226405878602,483.19236206721166,0.9332317266138682,0.9958213258798491,1.0670675861964964
64,8192,4096,482.9549377198382,425.7560835014185,475.2016108939135,0.8815648215784457,0.9839460657291749,1.1161358094659621
64,16384,2,200.92474504179387,213.56677843063943,217.50559198078537,1.0629192456420236,1.082522672533652,1.018443006815431
64,16384,8,350.4917515064857,392.4326518836971,394.52112686787933,1.1196630168811128,1.125621716266207,1.0053218685401366
64,16384,32,477.28097879911905,467.5724608410066,481.9395104060188,0.9796586950049005,1.0097605641411083,1.0307268942639836
64,16384,128,482.14720092824757,459.7693839003674,477.14876818433925,0.9535871680167435,0.989632973634846,1.0378002209206212
64,16384,512,480.2302394948186,463.822804222081,483.1915036795622,0.9658342313262124,1.0061663426023706,1.0417588339365205
64,16384,1024,476.4750894163644,454.43100942073244,484.51655918342976,0.9537350839838578,1.016876999334667,1.0662048784942024
64,16384,4096,482.7188048564211,428.67698391538596,474.85285271353655,0.8880469946533174,0.983704898040539,1.107717163577098
64,32768,2,199.62391819627098,211.68392889112306,216.83629832585345,1.0604136558575843,1.0862240371049083,1.0243399178280579
64,32768,8,320.4411801264679,384.5840502337583,383.48883637620935,1.2001704964448554,1.196752665262494,0.9971522119628121
64,32768,32,405.20359715948257,412.747570090439,477.86656195124124,1.0186177343533978,1.1793245797942893,1.157769534164753
64,32768,128,451.72980846966357,449.1361087105146,465.2945203823742,0.9942582939834417,1.0300283746132763,1.035976647965916
64,32768,512,471.5880570095302,455.8874682216696,472.2415477220727,0.9667069838718514,1.0013857236264347,1.035873062192732
64,32768,1024,473.99474346135827,431.7077014061498,472.3193984348998,0.9107858417449816,0.9964654776248695,1.0940722088034807
64,32768,4096,479.1077018834534,417.6708637241562,467.8121819190201,0.8717682101168932,0.9764238397336784,1.1200498348095902
64,65536,2,200.53625104829453,212.370000450391,215.17445368852728,1.0590105247317432,1.0729952941860246,1.0132055056372775
64,65536,8,311.17645470356314,372.76691606332184,374.8525134717904,1.1979277687266918,1.2046300669788375,1.0055949101666368
64,65536,32,371.287583247817,455.0057646248314,454.76713495592026,1.225480692472111,1.2248379840173234,0.9994755458337811
64,65536,128,429.1206217852931,428.0078402376895,446.45951126176476,0.9974068327386038,1.0404056309490226,1.0431105911840968
64,65536,512,453.1476957073419,443.1312983427276,451.97586495047335,0.9778959543224,0.9974140202676318,1.019959246031196
64,65536,1024,444.6545301658418,432.1794054734695,452.79899567609846,0.9719442312041228,1.01831638937136,1.0477107190705661
64,65536,4096,431.27979574408477,412.08004246081794,442.0287062952333,0.9554819087916196,1.02492328798432,1.0726768121444827
64,131072,2,197.58410974779287,212.86515317233653,215.3661038048786,1.0773394350590704,1.0899970856957255,1.0117489903597199
64,131072,8,299.78995956799037,370.3009384864253,373.0257971440469,1.2352012689819372,1.2442904948571072,1.0073584978443728
64,131072,32,356.81549946896206,394.7722069027094,450.5214959686841,1.1063762854759314,1.2626175057955216,1.1412188803851482
64,131072,128,385.5425978790625,416.1934030149876,435.7556096523968,1.0795004373175379,1.130239854297722,1.0470026831172639
64,131072,512,403.4894689575515,442.39177535028955,420.4873569045046,1.096414675935026,1.0421272158375499,0.9504863795705948
64,131072,1024,383.68021967704686,420.8179423813012,436.8203916268205,1.0967934253569653,1.1385012028884445,1.0380270127147277
64,131072,4096,391.18924554346813,409.05304489988475,430.5321694235041,1.0456653641681763,1.1005726111549359,1.0525093867199458
64,262144,2,197.72108417320226,212.17252779174595,215.56752464673218,1.073090048433501,1.0902606848842513,1.016001114236234
64,262144,8,297.309454885894,371.46147067610667,373.7129408130533,1.249410217440518,1.2569830345842268,1.0060611135061968
64,262144,32,329.20233749600663,442.95307017774917,445.31605729271655,1.3455344015688295,1.3527123187517416,1.0053346218235244
64,262144,128,349.373142200083,417.99058432985646,439.4422626350593,1.19640159428877,1.2578020733585598,1.0513209605895675
64,262144,512,369.5937427601082,437.296634561613,412.1916853546783,1.183181921035521,1.115256124945327,0.9425905730280723
64,262144,1024,350.0219299323503,421.39431777427234,436.8160688052742,1.2039083318457113,1.2479677170218988,1.0365969600929996
64,262144,4096,357.1157842024076,407.44074392097275,427.56799033202725,1.1409205695877103,1.1972811319078758,1.0493991990525091
64,524288,2,197.00408740517307,213.06413499550516,214.75544106384706,1.0815213927886775,1.090106524653802,1.0079380139148129
64,524288,8,294.1284473990377,371.6642865249512,371.9776467827046,1.2636121728841898,1.264677558638354,1.0008431271691
64,524288,32,322.6901114853495,424.1888605969234,448.15858763215226,1.3145393846882167,1.3888203315845926,1.0565072053082638
64,524288,128,337.95004382590946,416.46781876371693,435.2251878263187,1.2323354483074276,1.2878388264110396,1.0450391800218393
64,524288,512,330.2173577995166,429.32930212760346,411.69028583069746,1.3001415340142726,1.2467251527118244,0.9589149489459645
64,524288,1024,333.2742993301208,419.01076487669286,434.36683277788353,1.2572549570095917,1.3033313209298107,1.036648385169077
64,524288,4096,335.6880811624803,406.0900452565908,426.2491313127978,1.209724348419849,1.269777377369809,1.04964191142255
128,2048,2,295.4423676515657,322.32477893851484,322.80209677503285,1.090990373183894,1.092605977067359,1.0014808598894875
128,2048,8,489.5304528183098,477.0432240946452,490.51775838524264,0.9744914159031915,1.0020168419783666,1.0282459400113482
128,2048,32,488.2929658881781,461.8285017226359,459.5167008202336,0.9458020778214472,0.9410676231724902,0.9949942437641263
128,2048,128,501.64680090067606,486.3714821445551,513.3954587602213,0.9695496538028449,1.0234201789754291,1.0555624201001867
128,2048,512,487.499105282511,456.363839560304,482.42567011251305,0.9361326710452857,0.9895929343971661,1.0571075714003086
128,2048,1024,477.2024236238221,447.156153853726,477.253646328426,0.937036636272867,1.0001073395734559,1.067308684483733
128,2048,4096,486.01067739827295,415.8761023718132,466.50387072890317,0.8556933452534289,0.959863419516225,1.121737623461293
128,4096,2,277.10728954920654,298.24223071443043,298.28111755323425,1.07626988521163,1.0764102165571787,1.0001303867621654
128,4096,8,470.8422044957453,476.46382984253245,481.6405407021923,1.0119395102926418,1.0229340872660546,1.010864855914395
128,4096,32,479.60094118681525,457.60403926768663,485.16369586411406,0.9541349900926063,1.0115987150974586,1.0602259906633074
128,4096,128,504.66513141952464,461.0879281284666,482.0327164317963,0.9136512499516584,0.9551535987357245,1.04542471625389
128,4096,512,488.3880660817371,427.42422871108084,480.77880801465426,0.8751733680559399,0.9844196478261011,1.1248281583485962
128,4096,1024,481.5599106700067,416.32298931274863,477.2054612690616,0.864529999462596,0.990957616478318,1.1462385540054263
128,4096,4096,486.2587767067651,409.00934433764274,466.5590153805738,0.8411351402389039,0.9594870832777356,1.1407050275003572
128,8192,2,279.41480614549135,291.6658891386675,293.1089151543466,1.043845503973748,1.0490099619192146,1.0049475309572216
128,8192,8,436.18837094653685,453.6313220497441,460.82252416595395,1.0399894913873007,1.056475951355513,1.0158525255348687
128,8192,32,465.5167694427204,446.3565043406554,468.2461089923813,0.9588408702762693,1.005863031643153,1.0490406310625193
128,8192,128,498.67806276541444,468.79440317121964,479.14870470444475,0.9400742446369603,0.9608377437887085,1.0220870843661574
128,8192,512,492.2590337934661,422.22050082735507,480.2971266737898,0.8577201673143969,0.9756999744067774,1.1375504641120733
128,8192,1024,478.3897316850833,419.5441107509927,475.8200423543384,0.8769922992978708,0.9946284605196407,1.1341359112456868
128,8192,4096,485.653298542034,408.93464058823577,466.3470486706198,0.8420299868566462,0.9602468470215832,1.140395071446622
128,16384,2,261.63301054276747,290.2928228640045,290.3667316027555,1.1095420347064813,1.1098245248196277,1.000254600640904
128,16384,8,382.0825487507909,443.32888222712967,445.19106590161334,1.1602960765326291,1.1651698497017309,1.0042004564763043
128,16384,32,426.7604250274611,431.70874127351277,460.7501582696343,1.011595068229987,1.0796459353980306,1.0672708569913392
128,16384,128,470.9287724012481,454.7090465864927,473.94645793154336,0.9655580062945578,1.0064079446981082,1.0423070785361896
128,16384,512,476.660169507052,435.49929148498944,479.24459006930056,0.9136473306241847,1.0054219352225744,1.1004486102265425
128,16384,1024,477.40016243370474,420.7203217693424,476.4023869883924,0.8812739392977619,0.9979099809262195,1.1323493597477743
128,16384,4096,484.4175915571395,413.20378991085215,463.52202071358806,0.8529908845436979,0.956864549909545,1.1217758211113986
128,32768,2,258.3740672051432,290.2558841545958,290.8112467779827,1.1233940282564778,1.1255434801321802,1.0019133552623902
128,32768,8,344.7199605253101,432.5872285117879,428.19732358097787,1.2548946334658981,1.2421599344826413,0.9898519774938516
128,32768,32,398.1939883529603,427.9461144037266,419.22564775653484,1.0747176675716006,1.0528176216084209,0.979622512382564
128,32768,128,454.22669270503195,448.99974232169393,459.8328264617339,0.9884926393202252,1.012342149518594,1.0241271500157751
128,32768,512,472.44434771717255,424.6846975601952,470.15860995065754,0.8989094686226017,0.9951618899081773,1.1070768799810988
128,32768,1024,469.74263172901976,414.9293568505776,466.5212982490418,0.8833121135361155,0.9931423437806338,1.1243390966357756
128,32768,4096,477.8414688608903,404.905534791335,454.13481293347286,0.8473637412771546,0.9503880314449666,1.1215821319101202
128,65536,2,260.1711889038121,285.8380370142687,287.7937990999559,1.0986536911277516,1.1061709035213585,1.006842203739279
