B,H,Q,random_tflops,random_latency_ms,sim_tflops,sim_latency_ms,sim_pass_spread,sim_overlap,sim_c4_consecutive,unique_kv,extrapolated,pass_count,sim_vs_random_tflops
4,65536,4096,458.6161493836655,10.189184188842773,443.9377724679383,10.528575897216797,0.031276285013143834,0.50390625,0.4114342855613992,278508,False,2,0.9679941996472355
4,131072,2,31.383435643664367,0.0727040022611618,31.945921528186283,0.07142399996519089,0.0026918105658944036,0.50390625,0.4104696673189824,12256,True,2,1.0179230180821668
4,131072,8,115.75190066869595,0.07884799689054489,128.7935817216583,0.0708639994263649,0.0031659069395639783,0.50390625,0.4005014677103718,34876,True,2,1.1126692605272215
4,131072,32,210.37261122457065,0.1735360026359558,232.4004364622145,0.1570879966020584,0.0032646648393030997,0.50390625,0.4091089774951076,105400,True,2,1.1047086172930056
4,131072,128,362.7794648644388,0.40252798795700073,410.7476608583404,0.35551999509334564,0.0018018155588599427,0.50390625,0.4076221563111546,263740,True,2,1.132224121373094
4,131072,512,413.6701922306769,1.4120320081710815,488.62182030600013,1.1954399943351746,0.004157675706691011,0.50390625,0.4092819303449119,463468,True,2,1.1811869201190295
4,131072,1024,406.4758510301227,2.8740479946136475,465.8128066291071,2.5084800720214844,0.029751004908599388,0.50390625,0.407442992447407,518720,True,2,1.145979042662948
4,131072,4096,413.4464875163272,11.3023681640625,425.0102991248025,10.995104312896729,0.009668253682300731,0.50390625,0.40786378864206213,540660,True,2,1.0279693066881326
4,262144,2,31.438786038825402,0.07257600128650665,31.974675779226864,0.07135999947786331,0.004494416354778208,0.50390625,0.41364970645792565,12256,True,2,1.0170454972319753
4,262144,8,113.8573549011757,0.0801599994301796,127.16042796360765,0.07177599892020226,0.010757485437387748,0.50390625,0.4187866927592955,34792,True,2,1.116839821845313
4,262144,32,201.42138486138313,0.1812479943037033,233.23232529883427,0.15652800351381302,0.004302381980005876,0.50390625,0.40655577299412915,107264,True,2,1.1579322893611481
4,262144,128,332.1979243634182,0.43958398699760437,409.9908300058901,0.3561760038137436,0.00044934138303576177,0.50390625,0.4056040545499021,283708,True,2,1.2341763747968753
4,262144,512,373.3990258523111,1.5643199682235718,486.28318347556564,1.2011839747428894,0.0003197133081831449,0.50390625,0.40681950220156554,633836,True,2,1.3023150833497437
4,262144,1024,367.96814171934767,3.1748158931732178,461.7101313883418,2.5309441089630127,0.034259255089529095,0.50390625,0.40662504968811153,861908,True,2,1.2547557221420866
4,262144,4096,372.4742032187869,12.545632362365723,466.77469494349805,10.011151790618896,0.004899348259196357,0.50390625,0.40714426656525193,1063096,True,2,1.2531732155134516
4,524288,2,31.34205057994209,0.07280000299215317,31.888715144643296,0.07155200093984604,0.0,0.50390625,0.40655577299412915,12256,True,2,1.0174418889187504
4,524288,8,113.22455813660576,0.08060800284147263,128.70631567181945,0.07091199979186058,0.0027111670222603745,0.50390625,0.4098581213307241,34932,True,2,1.136734978612457
4,524288,32,199.24043349355114,0.18323199450969696,231.90553071348376,0.15742400288581848,0.00550345947603148,0.50390625,0.4043236301369863,107864,True,2,1.1639481336552597
4,524288,128,320.5086935593594,0.4556159973144531,405.3076926766822,0.36030399799346924,0.01188245482423933,0.50390625,0.40624235567514677,292280,True,2,1.264576283955361
4,524288,512,347.8203250627418,1.679360032081604,483.7833337195685,1.2073920369148254,0.0020162800705030293,0.50390625,0.4062805772994129,735172,True,2,1.3909001253227535
4,524288,1024,347.7275647548326,3.3596160411834717,455.13145110684326,2.567487955093384,0.03329952627637223,0.50390625,0.4078218642979452,1157784,True,2,1.3088736621375887
4,524288,4096,349.0190932072175,13.3887357711792,455.8140082325971,10.256880283355713,0.04541970342216528,0.50390625,0.4066346050941781,2007776,True,2,1.3059858818725827
8,2048,2,63.35243965071756,0.07203199714422226,63.84897494326295,0.07147200033068657,0.0031390373778801273,1.0,1.0,16384,False,2,1.007837666477928
8,2048,8,258.69629806562085,0.07056000083684921,260.3493222024005,0.07011199742555618,0.0,0.9983258928571429,0.9993884540117417,16448,False,2,1.0063898252473653
8,2048,32,366.30298846881686,0.1993280053138733,362.5021673721583,0.2014240026473999,0.011022336268735167,0.9924395161290323,0.9983029598825832,16640,False,2,0.989623832684122
8,2048,128,516.2220157674908,0.5657600164413452,514.5848245059707,0.5675680041313171,0.0075268995159336605,0.968996062992126,0.997282442514677,17408,False,2,0.9968285132917355
8,2048,512,514.4325889764768,2.270911931991577,520.3694392685582,2.245151996612549,0.016410334155156248,0.8829500978473581,0.99267578125,20472,False,2,1.0115405796975137
8,2048,1024,506.6752914522626,4.6113600730896,503.34030369557144,4.644303798675537,0.04642491139953275,0.8476906158357771,0.9692910748685176,24552,False,2,0.993417899366807
8,2048,4096,504.23730126965,18.534624099731445,519.2808692635883,17.997679710388184,0.0009089577987211328,0.8212912087912088,0.8933578461350293,49120,False,2,1.0298343021352432
8,4096,2,63.77743028928659,0.07155200093984604,63.850229309337735,0.07147200033068657,0.009446765884852937,0.8125,0.8553082191780822,19456,False,2,1.0011414542687114
8,4096,8,254.65416462701307,0.07168000191450119,259.9342102970011,0.07022399827837944,0.0013679995133171197,0.8125,0.8697712818003913,27264,False,2,1.020734181503458
8,4096,32,354.2464532152535,0.20611199736595154,353.2629627132725,0.20668800175189972,0.006523742360131646,0.8125,0.8747630259295499,32636,False,2,0.997223711082907
8,4096,128,507.6934899092746,0.5752639770507812,513.8867878781415,0.5683519840240479,0.012235868513055692,0.8125,0.8773066750244618,33756,False,2,1.012198891835256
8,4096,512,506.130888153918,2.3081600666046143,502.91699280824446,2.3230239152908325,0.014080209786661024,0.8125,0.8703154621758806,36824,False,2,0.9936500707210421
8,4096,1024,499.56856874824126,4.676959991455078,511.5144561370162,4.568527936935425,0.02670976511830392,0.8125,0.8636749327299413,40920,False,2,1.0239124078976936
8,4096,4096,508.86730898369666,18.365983963012695,519.6504042182542,17.98487949371338,0.0006746178712522255,0.8124670902014652,0.8334545874548985,65488,False,2,1.0211903870501986
8,8192,2,63.60674898566404,0.07174400240182877,64.02088345597197,0.07127999886870384,0.002247208177389215,0.677734375,0.6696428571428572,21664,False,2,1.006510857368316
8,8192,8,234.54990515305838,0.07782399654388428,248.5536591148961,0.07344000041484833,0.006118927818937525,0.677734375,0.6795804794520548,41968,False,2,1.0597047948183966
8,8192,32,346.71043273590334,0.21059200167655945,342.52065755801095,0.21316800266504288,0.00015009379289110392,0.677734375,0.6818890655577299,63128,False,2,0.9879156356939399
8,8192,128,509.0810591995633,0.5736960172653198,507.87907182683693,0.5750560164451599,0.003958756976480959,0.677734375,0.6829936704990216,66520,False,2,0.9976389076925858
8,8192,512,475.8873381194592,2.454848051071167,496.6578732047134,2.352512001991272,0.023868132039434053,0.677734375,0.6842745726822407,69596,False,2,1.0436459082255312
8,8192,1024,503.24592944937586,4.642784118652344,511.54272828616035,4.5676000118255615,0.010217450429494956,0.677734375,0.6828704057607633,73696,False,2,1.016486569192646
8,8192,4096,508.4934270477561,18.379487991333008,519.044574156359,18.005871772766113,0.000720048448292987,0.677734375,0.6756886222824425,98272,False,2,1.020749820051483
8,16384,2,62.849860288521946,0.07260800153017044,63.949145801838085,0.07135999947786331,0.0026942280163748666,0.6015625,0.5655577299412916,22912,False,2,1.0174906596175346
8,16384,8,214.0432781304451,0.08528000116348267,240.73745589116766,0.07582399994134903,0.003805427227972613,0.6015625,0.5641817514677103,51924,False,2,1.124713926986552
8,16384,32,331.11324161874563,0.2205120027065277,334.63470681268325,0.21819200366735458,0.00308459556517815,0.6015625,0.5742875489236792,102416,False,2,1.0106352291340626
8,16384,128,501.6933354922658,0.582144021987915,496.73156524042236,0.5879679918289185,0.007868052825359628,0.6015625,0.5738976883561644,130828,False,2,0.990109953828717
8,16384,512,487.8166600972006,2.3948159217834473,505.85758345798797,2.310223937034607,0.03832741472305101,0.6015625,0.5730453461350293,135152,False,2,1.0369829996318547
8,16384,1024,483.4273248420768,4.833119869232178,477.4745191479584,4.8943681716918945,0.028891475460095073,0.6015625,0.5719053861912916,139220,False,2,0.9876862448847652
8,16384,4096,506.90220102543924,18.437183380126953,518.0314116400461,18.041088104248047,0.000802120882070767,0.6015625,0.566179129942056,163796,False,2,1.0219553408765893
8,32768,2,62.79450992558621,0.07267200201749802,64.04958611212513,0.07124799862504005,0.0013483249064334402,0.5703125,0.48263209393346373,23424,False,2,1.0199870368926556
8,32768,8,201.35028605292214,0.09065599739551544,235.3737436849758,0.07755200192332268,0.004549248832308006,0.5703125,0.4946489726027397,58948,False,2,1.1689764554052386
8,32768,32,310.9008648761876,0.2348479926586151,328.56285512423716,0.22222400456666946,0.0024509654180038254,0.5703125,0.4925620719178082,147712,False,2,1.0568090740277716
8,32768,128,484.72068973360876,0.6025279760360718,488.6133283925845,0.5977279841899872,0.0010712529369161228,0.5703125,0.49729964224559686,248740,False,2,1.008030683941127
8,32768,512,472.5486860828758,2.4721920490264893,499.4490647502719,2.3394399881362915,0.02651389005490845,0.5703125,0.5028150226272016,266208,False,2,1.0569261527111267
8,32768,1024,474.603613943385,4.922976016998291,479.5065657844839,4.872639894485474,0.0010250227347672336,0.5703125,0.5015761642306752,270284,False,2,1.0103306247509605
8,32768,4096,500.08949658184014,18.688352584838867,505.30250756413,18.49555206298828,7.012505566228455e-06,0.5703125,0.4904958347984956,294864,False,2,1.0104241561118985
8,65536,2,61.494755619927155,0.07420799881219864,64.09274979421369,0.07119999825954437,0.0008992874481770219,0.50390625,0.40900195694716246,24512,False,2,1.042247410337617
8,65536,8,195.82057392309235,0.09321600198745728,228.62797793689424,0.07984000071883202,0.0032114924677280055,0.50390625,0.4106837084148728,69312,False,2,1.1675380852815131
8,65536,32,287.802904191075,0.2536959946155548,320.3081507310799,0.2279520034790039,0.004925419817629395,0.50390625,0.41065313111545987,203592,False,2,1.1129427329142736
8,65536,128,440.0581133218461,0.6636800169944763,472.4635519894747,0.6181600093841553,0.002020938107925918,0.50390625,0.41075059625733856,435184,False,2,1.0736389983200427
8,65536,512,439.09483934492204,2.660543918609619,475.9432383094453,2.454767942428589,0.018590917280661978,0.50390625,0.41112803479696675,527356,False,2,1.083918998044925
8,65536,1024,453.061257199784,5.157055854797363,478.35381025493797,4.884448051452637,0.007443868695204525,0.50390625,0.411230755412182,532444,False,2,1.0558259013615037
8,65536,4096,458.94768380878935,20.3636474609375,453.91494059448735,20.589455604553223,0.002332448853344715,0.50390625,0.411221558333843,557016,False,2,0.9890341679632514
8,131072,2,61.70763394612368,0.07395199686288834,63.792617373845715,0.07153600081801414,0.0076336460463954925,0.50390625,0.40912426614481406,24512,True,2,1.03378809548171
8,131072,8,193.69281150146588,0.09424000233411789,228.03537155119665,0.08004799857735634,0.006014480684951584,0.50390625,0.40227495107632094,69544,True,2,1.177304257104404
8,131072,32,278.35809519936004,0.26230400800704956,317.215198252264,0.23017600178718567,0.00697543448347826,0.50390625,0.4082451687866927,210660,True,2,1.1395939393286711
8,131072,128,397.18026338519104,0.7353280186653137,466.54613907839735,0.6259999871253967,0.0011764074851450257,0.50390625,0.40870382827788654,527188,True,2,1.1746458273177947
8,131072,512,395.54502106305904,2.9534718990325928,465.52498708940243,2.509935975074768,0.02696667051107604,0.50390625,0.4089556132277397,927004,True,2,1.1769203562170156
8,131072,1024,394.6065540096012,5.920991897583008,453.4482777113286,5.154016017913818,0.03304616618502432,0.50390625,0.40788397443737767,1037140,True,2,1.14911491738755
8,131072,4096,408.83492278929793,22.859712600708008,469.42625702044444,19.9094877243042,0.008997593815594174,0.50390625,0.40767429299550517,1081308,True,2,1.1482048887060794
8,262144,2,61.36245092146308,0.07436800003051758,64.03580938009539,0.07126399874687195,0.006306354588289764,0.50390625,0.41303816046966735,24512,True,2,1.0435666831830739
8,262144,8,191.48215006466344,0.09532800316810608,225.65437330968342,0.08089600130915642,0.01434264581691469,0.50390625,0.41251834637964774,69628,True,2,1.1784616646171981
8,262144,32,263.78049957967204,0.2768000066280365,316.33531747126494,0.23081599920988083,0.006676853479602007,0.50390625,0.4050574853228963,214840,True,2,1.1992369336449729
8,262144,128,357.5914153957188,0.8167359828948975,464.8423981131832,0.6283039748668671,0.007925552098064115,0.50390625,0.406150623776908,566964,True,2,1.2999260555480003
8,262144,512,368.6332302029744,3.1690878868103027,468.2157715200235,2.495168089866638,0.012621803310640445,0.50390625,0.40649748501712324,1265160,True,2,1.2701398928745995
8,262144,1024,362.2790398095341,6.449344158172607,448.86839552451073,5.2060160636901855,0.024918173257086895,0.50390625,0.40719789628180036,1723428,True,2,1.239012877367955
8,262144,4096,371.49963805303116,25.157087326049805,465.5239711422793,20.076128005981445,0.0054884948051643345,0.50390625,0.4069948439028865,2126164,True,2,1.2530940099484735
8,524288,2,61.12573156996685,0.07465600222349167,63.72044755612308,0.07161600142717361,0.0008940613303174416,0.50390625,0.40569960861056753,24512,True,2,1.0424488332411401
8,524288,8,190.14177968055557,0.09600000083446503,227.62442124921475,0.08019199967384338,0.0031974664452139034,0.50390625,0.40805406066536204,69640,True,2,1.197129960767335
8,524288,32,259.54970613064216,0.2813119888305664,313.26759539192756,0.23308799415826797,0.015774171732432674,0.50390625,0.4078935298434442,215488,True,2,1.206965710199059
8,524288,128,342.21243517698656,0.85343998670578,461.30697388083104,0.6331200003623962,0.008221767463527874,0.50390625,0.40700678816046965,583040,True,2,1.3480134748529835
8,524288,512,341.86952338033933,3.4171841144561768,450.35921754309146,2.5942879915237427,0.021355111215346056,0.50390625,0.40623710020181014,1472332,True,2,1.3173423974445782
8,524288,1024,343.30497594575826,6.805791854858398,440.1723742408179,5.3089439868927,0.026116568017724884,0.50390625,0.40677578621881116,2314720,True,2,1.282161358215689
8,524288,4096,347.4491616177495,26.89846420288086,461.7549418461085,20.240479469299316,0.011253199015282211,0.50390625,0.40677620426782657,4015728,True,2,1.3289856268357152
16,2048,2,129.2309318769172,0.07062400132417679,129.43700796568663,0.07051200047135353,0.005004587759463774,1.0,1.0,32768,False,2,1.0015946343942308
16,2048,8,256.659317420137,0.1422400027513504,252.26787601847423,0.14472000300884247,0.010446793670028764,0.9983258928571429,0.9993425880626223,32896,False,2,0.9828899981274625
16,2048,32,450.3950670584527,0.32422399520874023,435.14227155406246,0.33560000360012054,0.011604509719892242,0.9924395161290323,0.9982494496086106,33280,False,2,0.9661346301947603
16,2048,128,527.1800822564618,1.1080000400543213,525.7441373576474,1.1110399961471558,0.007052403650995576,0.968996062992126,0.9973168419765166,34816,False,2,0.997276177634276
16,2048,512,485.6104618709106,4.811391830444336,509.4137923408597,4.586575984954834,0.002214171153327671,0.8829500978473581,0.9926905921294031,40948,False,2,1.0490173345488523
16,2048,1024,506.7438827812212,9.221471786499023,516.8478011900979,9.041200160980225,6.719361793550149e-05,0.8476906158357771,0.969186562614665,49120,False,2,1.0199389055343346
16,2048,4096,483.944797606299,38.62361526489258,482.90674574855177,38.7076473236084,0.010253862719187934,0.8212912087912088,0.8932814028864972,98236,False,2,0.9978550201120424
16,4096,2,125.0932827482978,0.07295999675989151,126.76541821624569,0.07200000062584877,0.011622693212482105,0.8125,0.8565313111545988,38912,False,2,1.0133671083787323
16,4096,8,245.0280654223646,0.14899200201034546,244.59653687943364,0.14926400035619736,0.015773622601436887,0.8125,0.8696948385518593,54784,False,2,0.9982388607517791
16,4096,32,448.3594881970644,0.3256959915161133,442.82664187013165,0.32977598905563354,0.011417995257861913,0.8125,0.8754395486790607,65344,False,2,0.9876597987271746
16,4096,128,532.5945137241187,1.096735954284668,524.6908309059351,1.113327980041504,0.016138786787821546,0.8125,0.8773315190802348,67508,False,2,0.9851600371116896
16,4096,512,480.61748380674965,4.86137580871582,502.1434943625932,4.653088092803955,0.009813413938149607,0.8125,0.8704014608304794,73644,False,2,1.0447882386328227
16,4096,1024,514.9550105114726,9.074432373046875,514.8166552090518,9.077055931091309,0.009065931485410239,0.8125,0.8639821390349804,81852,False,2,0.9997313254564056
16,4096,4096,479.8298038715189,38.95484924316406,484.15786372544426,38.60662269592285,0.0007014962815854453,0.8124670902014652,0.8334292954894662,130988,False,2,1.009019989627581
16,8192,2,120.80163743198504,0.07555200159549713,126.28486496516827,0.07227199897170067,0.004882416387392174,0.677734375,0.6613869863013699,43328,False,2,1.0453903411389638
16,8192,8,229.1785145208628,0.15929600596427917,235.09520353455815,0.15529599785804749,0.015365469184215774,0.677734375,0.6803296232876712,84052,False,2,1.0258169446034906
16,8192,32,434.85826481129,0.33580800890922546,429.036476958203,0.34038399159908295,0.015155848550729045,0.677734375,0.6856271404109588,126340,False,2,0.9866122175334223
16,8192,128,530.8597153892356,1.1003199815750122,523.341945135013,1.1161280274391174,0.0026986750150586047,0.677734375,0.6834360857999021,133048,False,2,0.9858384992564176
16,8192,512,492.6351690384874,4.742784023284912,488.8766786903815,4.779888153076172,0.02344201969717452,0.677734375,0.684425548098092,139200,False,2,0.9923706414313829
16,8192,1024,511.40770656335144,9.137375831604004,511.91418891718854,9.128335952758789,0.00048738575851281496,0.677734375,0.6828227481730063,147392,False,2,1.0009903690291269
16,8192,4096,483.2601159981257,38.67833709716797,483.6208307078027,38.64976119995117,0.0053279186579480164,0.677734375,0.6759104868670499,196556,False,2,1.0007464193665807
16,16384,2,115.98725525867017,0.07868800312280655,124.44439716391729,0.07334400340914726,0.014059758089381091,0.6015625,0.5670865949119374,45824,False,2,1.072914406728449
16,16384,8,218.67945323219547,0.1669439971446991,230.92285116156145,0.15809600055217743,0.009149988282720178,0.6015625,0.567040728962818,103832,False,2,1.0559878751679785
16,16384,32,411.89661744550637,0.35452800989151,419.66440279121,0.3479840010404587,0.014542382551866906,0.6015625,0.5744748348825832,204992,False,2,1.0188585800822492
16,16384,128,511.8073777539336,1.1412800550460815,513.8823097006441,1.136672019958496,0.0007885566538508026,0.6015625,0.5733950739970646,261804,False,2,1.0040541266830039
16,16384,512,472.36223075414966,4.946335792541504,495.02183386013587,4.722031831741333,0.043235663172937144,0.6015625,0.5737252132766635,270276,False,2,1.047970819067835
16,16384,1024,513.8008631770149,9.094816207885742,510.21350054780555,9.159567832946777,0.018927611235950437,0.6015625,0.5722417364848337,278444,False,2,0.9930179902637232
16,16384,4096,481.51921260822576,38.81817626953125,483.17016833305286,38.68574333190918,0.0046238111597687315,0.6015625,0.5660925042139341,327608,False,2,1.0034286393597556
16,32768,2,113.54007482879949,0.08038400113582611,123.63317306256684,0.07382399961352348,0.01133389933982265,0.5703125,0.48312133072407043,46848,False,2,1.0888945885317245
16,32768,8,206.9382771384585,0.17641599476337433,229.30119774428627,0.1592160016298294,0.011522080740600016,0.5703125,0.49201932485322897,117556,False,2,1.1080656556875903
16,32768,32,379.6192427302914,0.38467198610305786,411.1278205046908,0.35520000755786896,0.010141245808352739,0.5703125,0.49102174045988256,295372,False,2,1.0830004758130383
16,32768,128,501.47280927907343,1.1648000478744507,498.1396677012248,1.1726080179214478,0.006955602360142699,0.5703125,0.49703877965998045,497244,False,2,0.9933532955004273
16,32768,512,466.61155425905054,5.007296085357666,476.04964072430556,4.9086081981658936,0.022093628884118033,0.5703125,0.5034351684809197,532392,False,2,1.0202268597489879
16,32768,1024,476.5318079301984,9.806112289428711,469.19522890962855,9.960272312164307,0.018387066757149295,0.5703125,0.5020708953797701,540568,False,2,0.9846042197005986
16,32768,4096,480.6673183494446,38.8869743347168,474.5732100452754,39.38641548156738,0.0029283739953871457,0.5703125,0.4904987611416035,589740,False,2,0.9873215671806113
16,65536,2,114.77370816893318,0.07952000200748444,123.95182510020274,0.07363200187683105,0.002610985897940621,0.50390625,0.40808463796477495,49024,False,2,1.0799670680480278
16,65536,8,201.5281189817268,0.18115200102329254,225.1419175064165,0.1621600016951561,0.014109666191566284,0.50390625,0.41450587084148727,138628,False,2,1.117173715727634
16,65536,32,341.87913616825506,0.42713600397109985,396.2193540836445,0.3685600012540817,0.006882682974899579,0.50390625,0.41015242783757344,407336,False,2,1.1589456979575554
16,65536,128,426.855263940795,1.3684159517288208,482.40426665134106,1.2108479738235474,0.004290427805555552,0.50390625,0.41146247400929553,871292,False,2,1.130135451997731
16,65536,512,442.4903451545984,5.2802557945251465,452.1716733083556,5.167375802993774,0.011679103251592826,0.50390625,0.4111430845615215,1054524,False,2,1.0218791850709752
16,65536,1024,456.94573514349406,10.226431846618652,443.91359105062986,10.5282564163208,0.024988613691488082,0.50390625,0.4113515118563479,1064884,False,2,0.9714798867993116
16,65536,4096,441.2442141611822,42.36134338378906,449.3090957024143,41.60100746154785,0.001692970716204556,0.50390625,0.4112026864068616,1114024,False,2,1.0182775915975775
16,131072,2,114.72753979449043,0.07955200225114822,123.76700693802394,0.07374399900436401,0.010907485881086698,0.50390625,0.4045988258317026,49024,True,2,1.0787907346372612
16,131072,8,199.86872050016248,0.18265600502490997,223.70674125780968,0.1632000058889389,0.013820348524249182,0.50390625,0.4050421966731898,139048,True,2,1.1192683912619925
16,131072,32,333.4601906444242,0.4379200041294098,394.3186089084186,0.37033601105213165,0.006414710116975586,0.50390625,0.4079699730919765,422200,True,2,1.182505798207526
16,131072,128,393.73620851750326,1.4835200309753418,476.4861290803468,1.2258880138397217,0.004604735809569549,0.50390625,0.40806743823385516,1056184,True,2,1.2101658896813523
16,131072,512,406.2790920136771,5.750879764556885,442.0688077811957,5.286112070083618,0.02524342543294633,0.50390625,0.40883473734099807,1854156,True,2,1.0880914535624535
16,131072,1024,404.20982597885205,11.560640335083008,443.77761514311675,10.530704021453857,0.017864800009283144,0.50390625,0.4080981349758439,2073676,True,2,1.0978892313378221
16,131072,4096,387.35738736574376,48.254398345947266,450.802016571061,41.463727951049805,0.007109152201354441,0.50390625,0.4076805040094484,2162620,True,2,1.1637883548233783
16,262144,2,114.17641317810063,0.07993599772453308,123.4732238839427,0.07392000034451485,0.012195113294518167,0.50390625,0.41022504892367906,49024,True,2,1.0814249672683292
16,262144,8,198.7544775109568,0.18367999792099,224.28245244930346,0.16278399527072906,0.0162505276295144,0.50390625,0.41147871819960863,139340,True,2,1.1284397476627381
16,262144,32,304.06468786135673,0.48025599122047424,392.38081876293563,0.37217599153518677,0.012719560288733334,0.50390625,0.40605124755381605,429524,True,2,1.2904517835423497
16,262144,128,354.68699312945813,1.6468479633331299,473.80502219960886,1.2328320145606995,0.006666967421901759,0.50390625,0.40705647627201563,1131768,True,2,1.3358398570501668
16,262144,512,362.6857496841693,6.442111968994141,448.10964032352916,5.214399814605713,0.016720387100641165,0.50390625,0.40710473107265166,2529092,True,2,1.2355314227640537
16,262144,1024,370.0006225615202,12.629504203796387,419.2838696000888,11.147168159484863,0.02819744912199207,0.50390625,0.40711560034705235,3447772,True,2,1.1331977408507583
16,262144,4096,353.5990462317786,52.86127853393555,442.4531719060028,42.248497009277344,0.016713212640960373,0.50390625,0.4068838518892949,4252524,True,2,1.2512849698581534
16,524288,2,113.08987286863727,0.08070400357246399,123.90376075972695,0.07366399839520454,0.013998255297890339,0.50390625,0.40313111545988256,49024,True,2,1.0956220713383493
16,524288,8,198.40881491871454,0.18400000035762787,223.73297124279216,0.16318399459123611,0.016409635377443443,0.50390625,0.4081305039138943,139164,True,2,1.1276362460733036
16,524288,32,297.98895345704705,0.49004799127578735,390.06446281630315,0.37438400089740753,0.011778896603334976,0.50390625,0.4080731714774951,430632,True,2,1.3089896732448107
16,524288,128,343.1581463302496,1.7021759748458862,474.2494041735026,1.231664001941681,0.0015861470613562911,0.50390625,0.4064745520425636,1167580,True,2,1.382014121608796
16,524288,512,340.00690812697684,6.871808052062988,445.2877539233314,5.247231960296631,0.010680269703669643,0.50390625,0.40646308555528377,2948272,True,2,1.3096432551218549
16,524288,1024,348.8148347201047,13.396575927734375,417.7200918716958,11.188752174377441,0.027212292530416793,0.50390625,0.40694921683891877,4626528,True,2,1.1975410742117143
16,524288,4096,335.2987463293809,55.74639892578125,440.26429941553977,42.464494705200195,0.02932239780183421,0.50390625,0.4066558957333201,8033216,True,2,1.3130508367097977
32,2048,2,213.8827645167808,0.08534400165081024,225.59903775262921,0.08091199770569801,0.0035657959224564273,1.0,1.0,65536,False,2,1.0547789498715272
32,2048,8,345.71233157024795,0.21119999885559082,344.6448408731282,0.21185600012540817,0.005908134716561042,0.9983258928571429,0.9993272994129159,65792,False,2,0.9969121995380635
32,2048,32,510.07688598984345,0.5725759863853455,497.26968594941087,0.5873439908027649,0.012113523340697485,0.9924395161290323,0.9981940282534247,66560,False,2,0.9748916283168189
32,2048,128,507.7781956508055,2.3006720542907715,509.3433805856241,2.2937439680099487,0.015847308148284167,0.968996062992126,0.9973082421110567,69632,False,2,1.0030824185603568
32,2048,512,507.10816269498633,9.214847564697266,468.49984629569667,9.976303577423096,0.029268086868764254,0.8829500978473581,0.9927048057959271,81884,False,2,0.9238657169426956
32,2048,1024,508.88591181179663,18.365312576293945,517.8949824053797,18.0458402633667,0.0007432037144747827,0.8476906158357771,0.969172348948141,98244,False,2,1.0177035173984437
32,2048,4096,481.6897645351236,77.6088638305664,479.20720030609607,78.01099395751953,0.0019277134853112887,0.8212912087912088,0.8932640389220355,196444,False,2,0.9948461345625157
32,4096,2,206.75075495183256,0.08828800171613693,222.56172479912544,0.0820159986615181,0.0015619018145607289,0.8125,0.8555528375733856,77824,False,2,1.076473577332167
32,4096,8,333.4358197281213,0.2189760059118271,332.78679545749526,0.21940799802541733,0.00952524383756237,0.8125,0.8700846991193738,109976,False,2,0.998053525649538
32,4096,32,505.58415824879785,0.5776640176773071,512.785236642023,0.5695520043373108,0.001068018428972195,0.8125,0.8762135365704501,130668,False,2,1.0142430854996876
32,4096,128,496.3457585902304,2.353663921356201,512.8898455014245,2.278159976005554,0.027438747198301083,0.8125,0.8768609153314579,135052,False,2,1.0333317785532896
32,4096,512,501.94511091271875,9.309632301330566,458.93723934181526,10.182447910308838,0.012494175736684543,0.8125,0.8707602663282779,147320,False,2,0.9143175804766789
32,4096,1024,508.3411802056762,18.384992599487305,516.9965628268867,18.077391624450684,0.006579983655633503,0.8125,0.8634219533543297,163716,False,2,1.017026719373214
32,4096,4096,480.0076718857551,77.88082885742188,478.930849942911,78.06092834472656,0.01612469877399203,0.8124670902014652,0.8333927012702957,261964,False,2,0.9977566568079762
32,8192,2,205.11519108099975,0.08899199962615967,217.6798345069111,0.083856001496315,0.0057404825020606065,0.677734375,0.6652091487279843,86656,False,2,1.0612565230283193
32,8192,8,316.6391063968265,0.23059199750423431,322.4371574073237,0.22644799947738647,0.006663848798530436,0.677734375,0.6796569227005871,167832,False,2,1.0183112284407183
32,8192,32,499.9619812810122,0.5841599702835083,489.1927955311885,0.5970720052719116,0.018881199638596025,0.677734375,0.685428387964775,252892,False,2,0.9784599906532279
32,8192,128,489.4123220922494,2.38700795173645,497.05778181040773,2.3515199422836304,0.046764881602732844,0.677734375,0.6843596157962328,266112,False,2,1.0156217148057773
32,8192,512,504.29215466298086,9.266304016113281,513.4562810685377,9.101119995117188,0.009425112760455434,0.677734375,0.6843577047150196,278400,False,2,1.018172256539825
32,8192,1024,507.5875685932498,18.412288665771484,514.0156575568644,18.18220806121826,0.006253287777197913,0.677734375,0.68331837514142,294800,False,2,1.0126639999900504
32,8192,4096,479.0343514139723,78.03907012939453,479.14749797678655,78.02264022827148,0.010173243223374318,0.677734375,0.6759524261414889,393084,False,2,1.0002361971797644
32,16384,2,193.29900578625197,0.09443199634552002,214.6070084188369,0.08505599945783615,0.0007527343799291764,0.6015625,0.5692881604696673,91648,False,2,1.1102333793488162
32,16384,8,292.7510026940183,0.24940800666809082,316.72121086698644,0.23054400086402893,0.014399499093513235,0.6015625,0.5716579011741683,206792,False,2,1.0818791667744403
32,16384,32,465.62957419530943,0.627232015132904,477.44883134773045,0.6117279827594757,0.012369105520484869,0.6015625,0.5731561888454012,410264,False,2,1.0253833901612603
