case_id,status,skip_reason,stage,pattern,pass_order,cache_state,B,H,Q,topk,warmup,repeat,seed,timestamp,setup_alloc_ms,setup_quant_ms,latency_ms_median,latency_ms_p5,latency_ms_p95,latency_ms_mean,latency_ms_std,tflops,pairs,flops,achieved_adjacent_overlap,unique_kv,reuse_factor,selected_kv_working_set_bytes,selected_kv_working_set_vs_l2,c4_consecutive_fraction,trace_rows,hidden_layer_ids,setup_indices_ms,peak_mem_alloc_bytes,temp_c_before,power_w_before,sm_clock_mhz_before,mem_clock_mhz_before,temp_c_after,power_w_after,sm_clock_mhz_after,mem_clock_mhz_after
b128_h16384_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,16384,1024,2048,10,30,20260803,2026-08-11T10:38:23.624659+00:00,1.6096308827400208,55.473554879426956,77.43545532226562,73.22006225585938,78.64044952392578,76.68106536865234,1.9465247343245462,482.7684577924197,268435456,37383395344384,0.6848376321652767,1788928,150.05380652547223,1030422528,19.65375,0.5317408940563464,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",5408.561453223228,19404999680,53.0,112.17,1695.0,1593.0,54.0,330.77,1695.0,1593.0
b128_h16384_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,16384,1024,2048,10,30,20260803,2026-08-11T10:38:32.298100+00:00,1.6096308827400208,55.473554879426956,77.52880096435547,73.6013412475586,79.25167846679688,76.81200815836588,1.71336466911467,482.18719855568696,268435456,37383395344384,0.6848376321652767,1788928,150.05380652547223,1030422528,19.65375,0.5317408940563464,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",5223.68111088872,19404999680,52.0,111.79,1740.0,1593.0,50.0,330.15,1710.0,1593.0
b128_h16384_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,16384,1024,2048,10,30,20260803,2026-08-11T10:38:20.241136+00:00,1.6096308827400208,55.473554879426956,78.26428985595703,73.0228500366211,81.61561584472656,77.5959686279297,2.6355849416823176,477.6558429545194,268435456,37383395344384,0.1211201993134947,2227338,120.51850953918984,1282946688,24.47026611328125,,,,73.50495085120201,19404999680,54.0,302.64,1695.0,1593.0,51.0,330.41,1695.0,1593.0
b128_h16384_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,16384,1024,2048,10,30,20260803,2026-08-11T10:38:40.840176+00:00,1.6096308827400208,55.473554879426956,77.22099304199219,75.37648010253906,79.80390167236328,77.44078318277995,1.7237447178411427,484.109228225739,268435456,37383395344384,0.1211201993134947,2227338,120.51850953918984,1282946688,24.47026611328125,,,,71.33183628320694,20479265792,53.0,299.27,1740.0,1593.0,51.0,334.56,1665.0,1593.0
b128_h16384_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,16384,2048,2048,10,30,20260803,2026-08-11T10:40:27.130209+00:00,2.4117790162563324,100.36948695778847,153.68418884277344,149.0788116455078,155.2010498046875,153.33673502604168,1.7047311708220327,486.49630942359425,536870912,74766790688768,0.6760175636936294,1946700,275.7851297066831,1121299200,21.3870849609375,0.5297196793229613,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",10599.90967437625,37534911488,52.0,132.49,1740.0,1593.0,56.0,339.1,1575.0,1593.0
b128_h16384_q2048_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,16384,2048,2048,10,30,20260803,2026-08-11T10:40:44.150129+00:00,2.4117790162563324,100.36948695778847,152.32211303710938,145.96791076660156,158.77442932128906,152.72256317138672,3.697021721831794,490.8465960589254,536870912,74766790688768,0.6760175636936294,1946700,275.7851297066831,1121299200,21.3870849609375,0.5297196793229613,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",10710.56355908513,37534911488,52.0,129.9,1635.0,1593.0,51.0,335.6,1650.0,1593.0
b128_h16384_q2048_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,16384,2048,2048,10,30,20260803,2026-08-11T10:40:20.574104+00:00,2.4117790162563324,100.36948695778847,155.1036834716797,148.5262451171875,158.0419158935547,154.0503723144531,3.3708548941770777,482.043939997206,536870912,74766790688768,0.11766083367463724,2358297,227.65195053888462,1358379072,25.909024658203126,,,,140.91649651527405,37534911488,54.0,304.97,1635.0,1593.0,55.0,341.07,1560.0,1593.0
b128_h16384_q2048_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,16384,2048,2048,10,30,20260803,2026-08-11T10:41:01.228355+00:00,2.4117790162563324,100.36948695778847,155.83123779296875,149.3278350830078,158.15750122070312,154.769509379069,2.8945369201220537,479.793344054035,536870912,74766790688768,0.11766083367463724,2358297,227.65195053888462,1358379072,25.909024658203126,,,,134.11448895931244,39683443712,54.0,299.34,1725.0,1593.0,53.0,332.18,1725.0,1593.0
b128_h16384_q256_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,16384,256,2048,10,30,20260803,2026-08-11T10:37:38.074255+00:00,1.0104216635227203,21.263744682073593,18.262239456176758,18.248767852783203,18.31804847717285,18.280201594034832,0.0272941665433181,511.75809289561107,67108864,9345848836096,0.6793155445772059,1415080,47.42407779065495,815086080,15.546533203125,0.5348452215325343,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",1252.3732148110867,5807565824,48.0,93.48,1755.0,1593.0,53.0,313.17,1680.0,1593.0
b128_h16384_q256_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,16384,256,2048,10,30,20260803,2026-08-11T10:37:40.246884+00:00,1.0104216635227203,21.263744682073593,18.257375717163086,18.08684730529785,18.31260871887207,18.254566383361816,0.06367571657440006,511.8944245262101,67108864,9345848836096,0.6793155445772059,1415080,47.42407779065495,815086080,15.546533203125,0.5348452215325343,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",1239.315439015627,5807565824,50.0,94.21,1755.0,1593.0,50.0,315.05,1725.0,1593.0
b128_h16384_q256_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,16384,256,2048,10,30,20260803,2026-08-11T10:37:37.109212+00:00,1.0104216635227203,21.263744682073593,19.491615295410156,19.48406410217285,19.687040328979492,19.54706427256266,0.08729153049185304,479.4804686247189,67108864,9345848836096,0.12372173234528186,2129026,31.520922713015246,1226318976,23.39017822265625,,,,25.24905651807785,5807565824,50.0,309.09,1740.0,1593.0,55.0,308.94,1695.0,1593.0
b128_h16384_q256_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,16384,256,2048,10,30,20260803,2026-08-11T10:37:42.449319+00:00,1.0104216635227203,21.263744682073593,19.49616050720215,19.48089599609375,19.683135986328125,19.555045382181802,0.08713357797412799,479.36868557496314,67108864,9345848836096,0.12372173234528186,2129026,31.520922713015246,1226318976,23.39017822265625,,,,24.404853582382202,6076132352,52.0,314.25,1740.0,1593.0,55.0,310.66,1695.0,1593.0
b128_h16384_q64_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,16384,64,2048,10,30,20260803,2026-08-11T10:37:25.052321+00:00,0.891510397195816,12.705013155937195,4.712063789367676,4.663360118865967,4.829184055328369,4.721878385543823,0.048182785368785265,495.8468971273277,16777216,2336462209024,0.6705867222377232,1051576,15.954354226418252,605707776,11.552958984375,0.5416694536601027,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",319.58526745438576,2684386304,49.0,198.06,1755.0,1593.0,54.0,209.21,1620.0,1593.0
b128_h16384_q64_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,16384,64,2048,10,30,20260803,2026-08-11T10:37:25.685335+00:00,0.891510397195816,12.705013155937195,4.792960166931152,4.622528076171875,4.823904037475586,4.765531714757284,0.0666874072574042,487.47791086275504,16777216,2336462209024,0.6705867222377232,1051576,15.954354226418252,605707776,11.552958984375,0.5416694536601027,"[8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5,19,3,8,0,5]","[2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26,32,40,4,12,18,24,32,38,4,10,16,24,30,38,2,8,16,22,30,36,42,8,14,22,28,34,42,6,14,20,26,34,40,6,12,18,26,32,40,4,10,18,24,32,38,2,10,16,24,30,36,2,8,16,22,28,36,42,8,14,20,28,34,42,6,12,20,26,34,40,4,12,18,26,32,38,4,10,18,24,30,38,2,10,16,22,30,36,2,8,14,22,28,36,42,6,14,20,28,34,40,6,12,20,26]",321.3087245821953,2684386304,48.0,148.15,1740.0,1593.0,54.0,206.27,1485.0,1593.0
b128_h16384_q64_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,16384,64,2048,10,30,20260803,2026-08-11T10:37:24.660291+00:00,0.891510397195816,12.705013155937195,4.936416149139404,4.738624095916748,4.990816116333008,4.885276810328166,0.10054585236501261,473.31143453765134,16777216,2336462209024,0.12490009126209077,2104260,7.972976723408705,1212053760,23.1180908203125,,,,13.034496456384659,2684386304,50.0,211.5,1740.0,1593.0,51.0,272.36,1605.0,1593.0
b128_h16384_q64_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,16384,64,2048,10,30,20260803,2026-08-11T10:37:26.280307+00:00,0.891510397195816,12.705013155937195,4.869344234466553,4.723680019378662,5.048160076141357,4.863139231999715,0.09804140118409795,479.83097857117605,16777216,2336462209024,0.12490009126209077,2104260,7.972976723408705,1212053760,23.1180908203125,,,,14.01839405298233,2751495168,50.0,208.32,1710.0,1593.0,54.0,232.01,1680.0,1593.0
b128_h32768_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,32768,1024,2048,10,30,20260803,2026-08-11T10:38:47.735246+00:00,1.5423521399497986,65.15364348888397,77.51884460449219,73.71497344970703,79.49823760986328,77.24488423665365,1.8239325304982419,482.2491296808834,268435456,37383395344384,0.5879244389538658,3244396,82.7381910223043,1868772096,35.6439990234375,0.4361644528383378,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",5673.367146402597,20612959232,51.0,111.56,1740.0,1593.0,51.0,328.26,1725.0,1593.0
b128_h32768_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,32768,1024,2048,10,30,20260803,2026-08-11T10:38:56.728096+00:00,1.5423521399497986,65.15364348888397,77.31414031982422,73.81804656982422,78.98131561279297,77.09657567342123,1.7861734840342902,483.52597842698225,268435456,37383395344384,0.5879244389538658,3244396,82.7381910223043,1868772096,35.6439990234375,0.4361644528383378,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",5482.194654643536,20612959232,51.0,112.13,1725.0,1593.0,54.0,335.33,1575.0,1593.0
b128_h32768_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,32768,1024,2048,10,30,20260803,2026-08-11T10:38:44.310951+00:00,1.5423521399497986,65.15364348888397,79.16697692871094,78.06924438476562,85.06822204589844,80.03213094075521,2.004962607340831,472.2094589774139,268435456,37383395344384,0.06135720917672822,4323406,62.088884550745405,2490281856,47.49835693359375,,,,74.19639453291893,20612959232,52.0,312.12,1695.0,1593.0,53.0,337.59,1620.0,1593.0
b128_h32768_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,32768,1024,2048,10,30,20260803,2026-08-11T10:39:05.494968+00:00,1.5423521399497986,65.15364348888397,78.81954956054688,77.92304229736328,85.05193328857422,79.78655268351237,2.3343540306489157,474.29090311747046,268435456,37383395344384,0.06135720917672822,4323406,62.088884550745405,2490281856,47.49835693359375,,,,71.70533388853073,21687225344,50.0,314.0,1695.0,1593.0,51.0,323.16,1710.0,1593.0
b128_h32768_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,32768,2048,2048,10,30,20260803,2026-08-11T10:41:14.627908+00:00,2.0744726061820984,111.16990074515343,153.4698486328125,148.7942657470703,158.66720581054688,153.85283559163412,3.6751277623543275,487.17576354462204,536870912,74766790688768,0.5557068199079445,3571820,150.30738167096885,2057368320,39.2411865234375,0.4310215541294643,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",11571.550983935595,38742871040,50.0,131.65,1725.0,1593.0,54.0,336.21,1680.0,1593.0
b128_h32768_q2048_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,32768,2048,2048,10,30,20260803,2026-08-11T10:41:32.639080+00:00,2.0744726061820984,111.16990074515343,153.9246063232422,149.26063537597656,157.73362731933594,153.74374694824218,3.3248240002895306,485.7364425006714,536870912,74766790688768,0.5557068199079445,3571820,150.30738167096885,2057368320,39.2411865234375,0.4310215541294643,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",11550.980489701033,38742871040,48.0,133.6,1725.0,1593.0,51.0,330.44,1710.0,1593.0
b128_h32768_q2048_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,32768,2048,2048,10,30,20260803,2026-08-11T10:41:07.965900+00:00,2.0744726061820984,111.16990074515343,155.74342346191406,150.99562072753906,163.84323120117188,156.17805074055988,3.7081327587089645,480.0638706073627,536870912,74766790688768,0.060421780137591787,4454413,120.52562526195932,2565741888,48.93764282226562,,,,142.61369034647942,38742871040,53.0,293.62,1635.0,1593.0,54.0,334.39,1680.0,1593.0
b128_h32768_q2048_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,32768,2048,2048,10,30,20260803,2026-08-11T10:41:50.638076+00:00,2.0744726061820984,111.16990074515343,157.58181762695312,152.48220825195312,159.5186309814453,157.5621785481771,2.046487609680623,474.46330937599066,536870912,74766790688768,0.060421780137591787,4454413,120.52562526195932,2565741888,48.93764282226562,,,,135.13078168034554,40891403264,50.0,301.82,1725.0,1593.0,54.0,328.22,1710.0,1593.0
b128_h32768_q256_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,32768,256,2048,10,30,20260803,2026-08-11T10:37:44.405356+00:00,1.086857169866562,31.055886298418045,18.37104034423828,18.36511993408203,18.385215759277344,18.374657249450685,0.016192563339888614,508.7272501160852,67108864,9345848836096,0.5912311628753064,2333472,28.75923259417726,1344079872,25.6362890625,0.45234091921095276,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",1288.3884087204933,7015525376,48.0,94.2,1755.0,1593.0,56.0,319.4,1710.0,1593.0
b128_h32768_q256_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,32768,256,2048,10,30,20260803,2026-08-11T10:37:46.590689+00:00,1.086857169866562,31.055886298418045,18.38243293762207,18.375904083251953,18.53606414794922,18.4286558787028,0.11869285487465381,508.4119641730605,67108864,9345848836096,0.5912311628753064,2333472,28.75923259417726,1344079872,25.6362890625,0.45234091921095276,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",1273.9805914461613,7015525376,50.0,95.04,1755.0,1593.0,52.0,315.08,1650.0,1593.0
